PropertyMedianID,StateCode,City,Suburb,Median,UpdatedYear,UpdatedMonth,Postcode,Quater,District,No of Sales
1026,NSW,,Lidcombe,714000,2016,6,2141,,,
1027,NSW,,Lower Portland,862000,2016,6,2756,,,
1028,NSW,,Luddenham,642000,2016,6,2745,,,
1029,NSW,,Maraylya,862000,2016,6,2765,,,
1030,NSW,,Mays Hill,714000,2016,6,2145,,,
1031,NSW,,Narrabeen,1213000,2016,6,2101,,,
1032,NSW,,Narwee,736500,2016,6,2209,,,
1033,NSW,,Newtown,957500,2016,6,2042,,,
1034,NSW,,North Rocks,904500,2016,6,2151,,,
1035,NSW,,Oak Flats,560000,2016,6,2529,,,
1036,NSW,,Paddington,1319500,2016,6,2021,,,
1037,NSW,,Pendle Hill,714000,2016,6,2145,,,
1038,NSW,,Regents Park,764000,2016,6,2143,,,
1039,NSW,,Riverwood,736500,2016,6,2210,,,
1040,NSW,,Rosebery,895500,2016,6,2018,,,
1041,NSW,,Roseville,1543000,2016,6,2069,,,
1042,NSW,,Smithfield,704000,2016,6,2164,,,
1043,NSW,,Sydney Olympic Park,714000,2016,6,2127,,,
1044,NSW,,Villawood,760000,2016,6,2163,,,
1045,NSW,,Wallacia,642000,2016,6,2745,,,
1046,NSW,,Wentworthville,714000,2016,6,2145,,,
1047,NSW,,Westmead,714000,2016,6,2145,,,
1048,NSW,,Woodville,433000,2016,6,2321,,,
1049,NSW,,Yellow Rock,560000,2016,6,2527,,,
1050,NSW,,Yennora,704000,2016,6,2161,,,
1051,NSW,,Homebush West,715000,2016,6,2140,,,
1052,NSW,,Oatley,773000,2016,6,2223,,,
1053,NSW,,Abbotsbury,700000,2016,6,2176,,,
1054,NSW,,Abbotsford,1006000,2016,6,2046,,,
1055,NSW,,Aberdare,316000,2016,6,2325,,,
1056,NSW,,Aberglasslyn,417000,2016,6,2320,,,
1057,NSW,,Abermain,316000,2016,6,2326,,,
1058,NSW,,Acacia Gardens,632000,2016,6,2763,,,
1061,NSW,,Airds,545000,2016,6,2560,,,
1062,NSW,,Akuna Bay,1391000,2016,6,2084,,,
1063,NSW,,Alexandria,930000,2016,6,2015,,,
1064,NSW,,Alfords Point,900000,2016,6,2234,,,
1065,NSW,,Alison,480000,2016,6,2259,,,
1067,NSW,,Allandale,417000,2016,6,2320,,,
1068,NSW,,Allawah,880000,2016,6,2218,,,
1069,NSW,,Ambarvale,545000,2016,6,2560,,,
1070,NSW,,Anambah,417000,2016,6,2320,,,
1072,NSW,,Annangrove,1089000,2016,6,2156,,,
1073,NSW,,Appin,680000,2016,6,2560,,,
1076,NSW,,Arncliffe,760000,2016,6,2205,,,
1077,NSW,,Arndell Park,632000,2016,6,2148,,,
1079,NSW,,Artarmon,1486000,2016,6,2064,,,
1080,NSW,,Ashbury,700000,2016,6,2193,,,
1081,NSW,,Ashcroft,695000,2016,6,2168,,,
1082,NSW,,Ashfield,825000,2016,6,2131,,,
1083,NSW,,Ashtonfield,417000,2016,6,2323,,,
1084,NSW,,Auburn,708000,2016,6,2144,,,
1086,NSW,,Austral,695000,2016,6,2179,,,
1087,NSW,,Avalon Beach,1391000,2016,6,2107,,,
1089,NSW,,Avoca Beach,600000,2016,6,2251,,,
1092,NSW,,Balgowlah,1673000,2016,6,2093,,,
1093,NSW,,Balgowlah Heights,1673000,2016,6,2093,,,
1099,NSW,,Balmoral,578000,2016,6,2571,,,
1100,NSW,,Bangor,900000,2016,6,1836,,,
1101,NSW,,Banksia,760000,2016,6,2216,,,
1103,NSW,,Bankstown,820000,2016,6,1795,,,
1106,NSW,,Bar Point,600000,2016,6,2083,,,
1107,NSW,,Barangaroo,930000,2016,6,2000,,,
1108,NSW,,Barden Ridge,900000,2016,6,2234,,,
1109,NSW,,Bardwell Park,760000,2016,6,2207,,,
1110,NSW,,Bardwell Valley,760000,2016,6,2207,,,
1111,NSW,,Bargo,680000,2016,6,2574,,,
1112,NSW,,Bargo River,680000,2016,6,2573,,,
1115,NSW,,Bass Hill,820000,2016,6,2197,,,
1117,NSW,,Bayview,1391000,2016,6,2104,,,
1119,NSW,,Beaconsfield,930000,2016,6,2015,,,
1120,NSW,,Beaumont Hills,1089000,2016,6,2155,,,
1121,NSW,,Beecroft,720000,2016,6,2119,,,
1122,NSW,,Belfield,700000,2016,6,2191,,,
1123,NSW,,Bell,578000,2016,6,2786,,,
1124,NSW,,Bella Vista,1089000,2016,6,2153,,,
1126,NSW,,Bellbird,316000,2016,6,2325,,,
1127,NSW,,Bellevue Hill,1709000,2016,6,2023,,,
1130,NSW,,Belmore,700000,2016,6,2192,,,
1131,NSW,,Belrose,1035000,2016,6,2085,,,
1133,NSW,,Bensville,600000,2016,6,2251,,,
1134,NSW,,Berala,708000,2016,6,2141,,,
1137,NSW,,Berkshire Park,589000,2016,6,2765,,,
1138,NSW,,Berry Park,417000,2016,6,2321,,,
1139,NSW,,Beverley Park,880000,2016,6,2217,,,
1140,NSW,,Beverly Hills,773000,2016,6,2209,,,
1141,NSW,,Bexley,760000,2016,6,2207,,,
1142,NSW,,Bexley North,760000,2016,6,2207,,,
1143,NSW,,Bidwill,632000,2016,6,2770,,,
1145,NSW,,Bilgola Plateau,1391000,2016,6,2107,,,
1148,NSW,,Birrong,820000,2016,6,2143,,,
1149,NSW,,Black Springs,578000,2016,6,2787,,,
1151,NSW,,Blackett,632000,2016,6,2770,,,
1152,NSW,,Blackheath,578000,2016,6,2785,,,
1155,NSW,,Blacktown,632000,2016,6,1821,,,
1156,NSW,,Blackwall,600000,2016,6,2256,,,
1157,NSW,,Blair Athol,545000,2016,6,2560,,,
1158,NSW,,Blairmount,545000,2016,6,2559,,,
1159,NSW,,Blakehurst,880000,2016,6,2221,,,
1160,NSW,,Bligh Park,635000,2016,6,2756,,,
1166,NSW,,Bolwarra,417000,2016,6,2320,,,
1167,NSW,,Bolwarra Heights,417000,2016,6,2320,,,
1168,NSW,,Bombo,688000,2016,6,2533,,,
1169,NSW,,Bondi,1200000,2016,6,2026,,,
1170,NSW,,Bondi Beach,1200000,2016,6,2026,,,
1171,NSW,,Bondi Junction,1200000,2016,6,2022,,,
1172,NSW,,Bondi North,1200000,2016,6,2026,,,
1173,NSW,,Bonnet Bay,900000,2016,6,2226,,,
1174,NSW,,Bonnyrigg,700000,2016,6,2177,,,
1175,NSW,,Bonnyrigg Heights,700000,2016,6,2177,,,
1176,NSW,,Booker Bay,600000,2016,6,2257,,,
1179,NSW,,Bossley Park,700000,2016,6,2176,,,
1180,NSW,,Botany,861000,2016,6,2019,,,
1182,NSW,,Bouddi,600000,2016,6,2251,,,
1183,NSW,,Bow Bowing,545000,2016,6,2566,,,
1184,NSW,,Bowen Mountain,635000,2016,6,2753,,,
1185,NSW,,Box Head,600000,2016,6,2257,,,
1186,NSW,,Box Hill,1089000,2016,6,2765,,,
1187,NSW,,Bradbury,545000,2016,6,2560,,,
1189,NSW,,Branxton,316000,2016,6,2335,,,
1190,NSW,,Breakfast Point,1006000,2016,6,2137,,,
1191,NSW,,Brighton-Le-Sands,760000,2016,6,2216,,,
1192,NSW,,Bringelly,695000,2016,6,2556,,,
1194,NSW,,Brogers Creek,688000,2016,6,2535,,,
1195,NSW,,Bronte,1200000,2016,6,2024,,,
1196,NSW,,Brookvale,1035000,2016,6,2100,,,
1199,NSW,,Brunkerville,417000,2016,6,2323,,,
1200,NSW,,Buchanan,417000,2016,6,2323,,,
1201,NSW,,Bucketty,635000,2016,6,2250,,,
1203,NSW,,Budgewoi,480000,2016,6,2262,,,
1207,NSW,,Bundeena,900000,2016,6,2230,,,
1211,NSW,,Burraneer,900000,2016,6,2230,,,
1212,NSW,,Burwood,878000,2016,6,1814,,,
1213,NSW,,Burwood Heights,878000,2016,6,2136,,,
1214,NSW,,Busby,695000,2016,6,2168,,,
1216,NSW,,Buttai,417000,2016,6,2323,,,
1217,NSW,,Cabarita,1006000,2016,6,2137,,,
1218,NSW,,Cabramatta,700000,2016,6,2166,,,
1219,NSW,,Cabramatta West,700000,2016,6,2166,,,
1220,NSW,,Caddens,589000,2016,6,2747,,,
1221,NSW,,Calga,600000,2016,6,2250,,,
1223,NSW,,Cambridge Gardens,589000,2016,6,2747,,,
1224,NSW,,Cambridge Park,589000,2016,6,2747,,,
1225,NSW,,Camellia,720000,2016,6,2142,,,
1228,NSW,,Campbelltown,545000,2016,6,2560,,,
1229,NSW,,Campsie,700000,2016,6,2194,,,
1232,NSW,,Canada Bay,1006000,2016,6,2046,,,
1233,NSW,,Canley Heights,700000,2016,6,2166,,,
1234,NSW,,Canley Vale,700000,2016,6,2166,,,
1235,NSW,,Canterbury,700000,2016,6,2193,,,
1242,NSW,,Caringbah,900000,2016,6,2229,,,
1243,NSW,,Caringbah South,900000,2016,6,2229,,,
1244,NSW,,Carlingford,720000,2016,6,2118,,,
1245,NSW,,Carnes Hill,695000,2016,6,2171,,,
1246,NSW,,Carramar,700000,2016,6,2163,,,
1249,NSW,,Carss Park,880000,2016,6,2221,,,
1250,NSW,,Cartwright,695000,2016,6,2168,,,
1251,NSW,,Castle Cove,1486000,2016,6,1858,,,
1252,NSW,,Castle Hill,1089000,2016,6,2154,,,
1253,NSW,,Castlecrag,1486000,2016,6,2068,,,
1254,NSW,,Castlereagh,589000,2016,6,2749,,,
1255,NSW,,Casula,695000,2016,6,2170,,,
1256,NSW,,Cataract Dam,680000,2016,6,2560,,,
1257,NSW,,Catherine Field,700000,2016,6,2557,,,
1258,NSW,,Cecil Hills,695000,2016,6,2171,,,
1260,NSW,,Centennial Park,1100000,2016,6,2021,,,
1261,NSW,,Central Colo,635000,2016,6,2756,,,
1262,NSW,,Central Macdonald,635000,2016,6,2775,,,
1264,NSW,,Charmhaven,480000,2016,6,2263,,,
1265,NSW,,Chatham Valley,578000,2016,6,2787,,,
1266,NSW,,Chatswood,1486000,2016,6,1876,,,
1267,NSW,,Cheero Point,600000,2016,6,2083,,,
1268,NSW,,Chifley,1100000,2016,6,2036,,,
1269,NSW,,Chippendale,930000,2016,6,2008,,,
1270,NSW,,Chipping Norton,695000,2016,6,2170,,,
1271,NSW,,Chiswick,1006000,2016,6,2046,,,
1274,NSW,,Chullora,820000,2016,6,2190,,,
1275,NSW,,Church Point,1391000,2016,6,2105,,,
1276,NSW,,Claremont Meadows,589000,2016,6,2747,,,
1277,NSW,,Clarence Town,417000,2016,6,2321,,,
1279,NSW,,Clareville,1391000,2016,6,2107,,,
1281,NSW,,Claymore,545000,2016,6,2559,,,
1282,NSW,,Clemton Park,700000,2016,6,2206,,,
1284,NSW,,Cliftleigh,417000,2016,6,2321,,,
1286,NSW,,Clontarf,1673000,2016,6,2093,,,
1287,NSW,,Clyde,720000,2016,6,2142,,,
1292,NSW,,Cogra Bay,600000,2016,6,2083,,,
1293,NSW,,Colebee,632000,2016,6,2761,,,
1295,NSW,,Collaroy,1035000,2016,6,2097,,,
1297,NSW,,Colo,635000,2016,6,2756,,,
1298,NSW,,Colo Heights,635000,2016,6,2756,,,
1299,NSW,,Colongra,480000,2016,6,2262,,,
1300,NSW,,Colyton,589000,2016,6,2760,,,
1301,NSW,,Como,900000,2016,6,2226,,,
1302,NSW,,Concord,1006000,2016,6,2137,,,
1303,NSW,,Concord West,1006000,2016,6,2138,,,
1304,NSW,,Condell Park,820000,2016,6,2200,,,
1306,NSW,,Connells Point,880000,2016,6,2221,,,
1307,NSW,,Constitution Hill,720000,2016,6,2145,,,
1308,NSW,,Coogee,1100000,2016,6,2034,,,
1310,NSW,,Cooranbong,471000,2016,6,2265,,,
1311,NSW,,Copacabana,600000,2016,6,2251,,,
1315,NSW,,Cornwallis,635000,2016,6,2756,,,
1319,NSW,,Cranebrook,589000,2016,6,2749,,,
1323,NSW,,Cromer,1035000,2016,6,2099,,,
1324,NSW,,Cronulla,900000,2016,6,2230,,,
1326,NSW,,Crows Nest,1050000,2016,6,2065,,,
1327,NSW,,Croydon Park,700000,2016,6,2133,,,
1328,NSW,,Cumberland Reach,635000,2016,6,2756,,,
1330,NSW,,Curramore,688000,2016,6,2533,,,
1331,NSW,,Currans Hill,700000,2016,6,2567,,,
1334,NSW,,Daleys Point,600000,2016,6,2257,,,
1337,NSW,,Dargan,578000,2016,6,2786,,,
1339,NSW,,Darling Point,1709000,2016,6,2027,,,
1340,NSW,,Darlinghurst,930000,2016,6,2010,,,
1341,NSW,,Darlington,930000,2016,6,2008,,,
1342,NSW,,Davidson,1035000,2016,6,2085,,,
1343,NSW,,Davistown,600000,2016,6,2251,,,
1344,NSW,,Dawes Point,930000,2016,6,2000,,,
1345,NSW,,Dean Park,632000,2016,6,2761,,,
1346,NSW,,Dee Why,1035000,2016,6,2099,,,
1347,NSW,,Denistone,1020000,2016,6,2114,,,
1348,NSW,,Denistone East,1020000,2016,6,2112,,,
1349,NSW,,Denistone West,1020000,2016,6,2114,,,
1350,NSW,,Dharruk,632000,2016,6,2770,,,
1352,NSW,,Dolans Bay,900000,2016,6,2229,,,
1353,NSW,,Dolls Point,760000,2016,6,2219,,,
1355,NSW,,Doonside,632000,2016,6,2767,,,
1356,NSW,,Dooralong,480000,2016,6,2259,,,
1357,NSW,,Double Bay,1709000,2016,6,2028,,,
1358,NSW,,Douglas Park,680000,2016,6,2569,,,
1359,NSW,,Dover Heights,1200000,2016,6,2030,,,
1360,NSW,,Doyalson,480000,2016,6,2262,,,
1361,NSW,,Drummoyne,1006000,2016,6,2047,,,
1362,NSW,,Duckenfield,417000,2016,6,2321,,,
1363,NSW,,Duckmaloi,578000,2016,6,2787,,,
1367,NSW,,Dundas,720000,2016,6,2117,,,
1369,NSW,,Dural,1089000,2016,6,2158,,,
1370,NSW,,Eagle Vale,545000,2016,6,2558,,,
1372,NSW,,Earlwood,700000,2016,6,2206,,,
1375,NSW,,East Gosford,600000,2016,6,2250,,,
1376,NSW,,East Hills,820000,2016,6,2213,,,
1377,NSW,,East Killara,1600000,2016,6,2071,,,
1378,NSW,,East Lindfield,1600000,2016,6,2070,,,
1379,NSW,,East Maitland,417000,2016,6,2323,,,
1380,NSW,,East Roseville,1600000,2016,6,2069,,,
1381,NSW,,East Ryde,1020000,2016,6,2113,,,
1383,NSW,,East Willoughby,1486000,2016,6,2068,,,
1384,NSW,,Eastern Creek,632000,2016,6,2766,,,
1387,NSW,,Eastwood,720000,2016,6,2122,,,
1388,NSW,,Ebenezer,635000,2016,6,2756,,,
1389,NSW,,Edensor Park,700000,2016,6,2176,,,
1390,NSW,,Edgecliff,1709000,2016,6,2027,,,
1392,NSW,,Edith,578000,2016,6,2787,,,
1393,NSW,,Edmondson Park,695000,2016,6,2174,,,
1397,NSW,,Elizabeth Bay,930000,2016,6,2011,,,
1398,NSW,,Ellalong,316000,2016,6,2325,,,
1400,NSW,,Emerton,632000,2016,6,2770,,,
1401,NSW,,Empire Bay,600000,2016,6,2257,,,
1402,NSW,,Emu Heights,589000,2016,6,2750,,,
1403,NSW,,Emu Plains,589000,2016,6,2750,,,
1404,NSW,,Enfield,878000,2016,6,2136,,,
1405,NSW,,Enfield South,878000,2016,6,2133,,,
1406,NSW,,Engadine,900000,2016,6,2233,,,
1407,NSW,,Englorie Park,545000,2016,6,2560,,,
1408,NSW,,Enmore,985000,2016,6,2042,,,
1409,NSW,,Epping,720000,2016,6,2121,,,
1410,NSW,,Erina,600000,2016,6,2250,,,
1411,NSW,,Erina Heights,600000,2016,6,2260,,,
1412,NSW,,Ermington,720000,2016,6,2115,,,
1413,NSW,,Erskine Park,589000,2016,6,2759,,,
1414,NSW,,Erskineville,930000,2016,6,2043,,,
1415,NSW,,Eschol Park,545000,2016,6,2558,,,
1416,NSW,,Ettalong Beach,600000,2016,6,2257,,,
1417,NSW,,Eveleigh,930000,2016,6,2015,,,
1418,NSW,,Fairfield,708000,2016,6,1807,,,
1419,NSW,,Fairfield,700000,2016,6,2165,,,
1420,NSW,,Fairfield East,700000,2016,6,2165,,,
1421,NSW,,Fairfield Heights,700000,2016,6,2165,,,
1422,NSW,,Fairfield West,700000,2016,6,2165,,,
1423,NSW,,Fairlight,1673000,2016,6,2094,,,
1425,NSW,,Farley,417000,2016,6,2320,,,
1429,NSW,,Fernances,635000,2016,6,2775,,,
1436,NSW,,Five Dock,1006000,2016,6,2046,,,
1437,NSW,,Flemington,715000,2016,6,2140,,,
1441,NSW,,Forest Lodge,930000,2016,6,2037,,,
1442,NSW,,Forestville,1035000,2016,6,1856,,,
1443,NSW,,Forresters Beach,600000,2016,6,2260,,,
1444,NSW,,Fountaindale,480000,2016,6,2258,,,
1446,NSW,,Foxground,688000,2016,6,2534,,,
1447,NSW,,Freemans Reach,635000,2016,6,2756,,,
1448,NSW,,Freemans Waterhole,417000,2016,6,2323,,,
1449,NSW,,Frenchs Forest,1035000,2016,6,2086,,,
1450,NSW,,Freshwater,1035000,2016,6,2096,,,
1452,NSW,,Galston,1089000,2016,6,2159,,,
1455,NSW,,Georges Hall,820000,2016,6,1924,,,
1456,NSW,,Georges Hall,700000,2016,6,2198,,,
1458,NSW,,Gerringong,688000,2016,6,2534,,,
1459,NSW,,Gerroa,688000,2016,6,2534,,,
1460,NSW,,Gilead,545000,2016,6,2560,,,
1461,NSW,,Gillieston Heights,417000,2016,6,2321,,,
1462,NSW,,Gingkin,578000,2016,6,2787,,,
1463,NSW,,Girraween,708000,2016,6,2145,,,
1464,NSW,,Gladesville,1780000,2016,6,2111,,,
1465,NSW,,Glebe,930000,2016,6,2037,,,
1466,NSW,,Gledswood Hills,700000,2016,6,2557,,,
1467,NSW,,Glen Alpine,545000,2016,6,2560,,,
1468,NSW,,Glen Martin,417000,2016,6,2321,,,
1469,NSW,,Glen William,417000,2016,6,2321,,,
1470,NSW,,Glendenning,632000,2016,6,2761,,,
1471,NSW,,Glenfield,545000,2016,6,2167,,,
1472,NSW,,Glenhaven,1089000,2016,6,2156,,,
1473,NSW,,Glenmore Park,589000,2016,6,2745,,,
1475,NSW,,Glenorie,1089000,2016,6,2157,,,
1476,NSW,,Glenwood,632000,2016,6,2768,,,
1477,NSW,,Glenworth Valley,600000,2016,6,2250,,,
1478,NSW,,Glossodia,635000,2016,6,2756,,,
1479,NSW,,Gordon,1600000,2016,6,2072,,,
1480,NSW,,Gore Hill,1486000,2016,6,2065,,,
1481,NSW,,Gorokan,480000,2016,6,2263,,,
1482,NSW,,Gosford,600000,2016,6,2250,,,
1483,NSW,,Gosforth,417000,2016,6,2320,,,
1484,NSW,,Granville,708000,2016,6,1855,,,
1485,NSW,,Granville,720000,2016,6,2142,,,
1486,NSW,,Grays Point,900000,2016,6,2232,,,
1488,NSW,,Green Hills,417000,2016,6,2323,,,
1489,NSW,,Green Point,600000,2016,6,2251,,,
1490,NSW,,Green Valley,695000,2016,6,2168,,,
1491,NSW,,Greenacre,820000,2016,6,2190,,,
1492,NSW,,Greendale,695000,2016,6,2745,,,
1493,NSW,,Greenfield Park,700000,2016,6,2176,,,
1494,NSW,,Greengrove,600000,2016,6,2250,,,
1497,NSW,,Gregory Hills,700000,2016,6,2557,,,
1498,NSW,,Greta,316000,2016,6,2334,,,
1499,NSW,,Greystanes,708000,2016,6,1791,,,
1500,NSW,,Grose Vale,635000,2016,6,2753,,,
1501,NSW,,Grose Wold,635000,2016,6,2753,,,
1502,NSW,,Guildford,708000,2016,6,1817,,,
1503,NSW,,Guildford West,708000,2016,6,2161,,,
1504,NSW,,Gunderman,600000,2016,6,2775,,,
1505,NSW,,Gurnang,578000,2016,6,2787,,,
1506,NSW,,Gwandalan,480000,2016,6,2259,,,
1508,NSW,,Gymea,900000,2016,6,2227,,,
1511,NSW,,Halekulani,480000,2016,6,2262,,,
1517,NSW,,Hammondville,695000,2016,6,2170,,,
1518,NSW,,Hardys Bay,600000,2016,6,2257,,,
1519,NSW,,Harpers Hill,417000,2016,6,2321,,,
1520,NSW,,Harrington Park,700000,2016,6,2567,,,
1521,NSW,,Harris Park,720000,2016,6,2150,,,
1522,NSW,,Hassall Grove,632000,2016,6,2761,,,
1523,NSW,,Haymarket,930000,2016,6,2000,,,
1525,NSW,,Hazelgrove,578000,2016,6,2787,,,
1526,NSW,,Heathcote,900000,2016,6,2233,,,
1528,NSW,,Hebersham,632000,2016,6,2770,,,
1529,NSW,,Heckenberg,695000,2016,6,2168,,,
1530,NSW,,Heddon Greta,417000,2016,6,2321,,,
1533,NSW,,Higher Macdonald,635000,2016,6,2775,,,
1536,NSW,,Hillsborough,417000,2016,6,2320,,,
1538,NSW,,Hinchinbrook,695000,2016,6,2168,,,
1539,NSW,,Hobartville,635000,2016,6,2753,,,
1540,NSW,,Holgate,600000,2016,6,2250,,,
1542,NSW,,Holsworthy,695000,2016,6,2173,,,
1543,NSW,,Homebush,715000,2016,6,2140,,,
1544,NSW,,Homebush West,708000,2016,6,2140,,,
1545,NSW,,Horningsea Park,695000,2016,6,2171,,,
1546,NSW,,Hornsby,1070000,2016,6,2077,,,
1547,NSW,,Horseshoe Bend,417000,2016,6,2320,,,
1548,NSW,,Horsfield Bay,600000,2016,6,2256,,,
1550,NSW,,Horsley Park,700000,2016,6,2175,,,
1551,NSW,,Hoxton Park,695000,2016,6,2171,,,
1553,NSW,,Huntingwood,632000,2016,6,2148,,,
1557,NSW,,Hurlstone Park,700000,2016,6,2193,,,
1558,NSW,,Hurstville,773000,2016,6,2220,,,
1559,NSW,,Hurstville Grove,880000,2016,6,2220,,,
1560,NSW,,Illawong,900000,2016,6,2234,,,
1561,NSW,,Ingleburn,545000,2016,6,2565,,,
1564,NSW,,Jamberoo,688000,2016,6,2533,,,
1565,NSW,,Jamisontown,589000,2016,6,2750,,,
1567,NSW,,Jaunter,578000,2016,6,2787,,,
1568,NSW,,Jerrara,688000,2016,6,2533,,,
1571,NSW,,Jilliby,480000,2016,6,2259,,,
1572,NSW,,Jordan Springs,589000,2016,6,2747,,,
1575,NSW,,Kanangra,578000,2016,6,2787,,,
1577,NSW,,Kanwal,480000,2016,6,2259,,,
1578,NSW,,Kareela,900000,2016,6,2232,,,
1579,NSW,,Kariong,600000,2016,6,2250,,,
1581,NSW,,Kearns,545000,2016,6,2558,,,
1583,NSW,,Keinbah,417000,2016,6,2320,,,
1585,NSW,,Kellyville,1089000,2016,6,2155,,,
1586,NSW,,Kellyville Ridge,632000,2016,6,2155,,,
1590,NSW,,Kensington,1100000,2016,6,2033,,,
1591,NSW,,Kenthurst,1089000,2016,6,2156,,,
1592,NSW,,Kentlyn,545000,2016,6,2560,,,
1593,NSW,,Kiama,688000,2016,6,2533,,,
1594,NSW,,Kiama Downs,688000,2016,6,2533,,,
1597,NSW,,Killara,1600000,2016,6,2071,,,
1600,NSW,,Killcare,600000,2016,6,2257,,,
1601,NSW,,Killcare Heights,600000,2016,6,2257,,,
1602,NSW,,Kincumber,600000,2016,6,2251,,,
1603,NSW,,Kincumber South,600000,2016,6,2251,,,
1604,NSW,,Kings Langley,632000,2016,6,2147,,,
1606,NSW,,Kingsford,1100000,2016,6,2032,,,
1607,NSW,,Kingswood,589000,2016,6,2747,,,
1608,NSW,,Kirrawee,900000,2016,6,2232,,,
1610,NSW,,Kitchener,316000,2016,6,2325,,,
1612,NSW,,Kogarah,880000,2016,6,2217,,,
1613,NSW,,Kogarah Bay,880000,2016,6,2217,,,
1614,NSW,,Koolewong,600000,2016,6,2256,,,
1620,NSW,,Kurmond,635000,2016,6,2757,,,
1621,NSW,,Kurnell,900000,2016,6,2231,,,
1623,NSW,,Kurri Kurri,316000,2016,6,2327,,,
1624,NSW,,Kyeemagh,760000,2016,6,2216,,,
1625,NSW,,Kyle Bay,880000,2016,6,2221,,,
1626,NSW,,La Perouse,1100000,2016,6,2036,,,
1631,NSW,,Lakemba,700000,2016,6,2195,,,
1632,NSW,,Lakesland,680000,2016,6,2572,,,
1633,NSW,,Lalor Park,632000,2016,6,2147,,,
1635,NSW,,Lane Cove,835000,2016,6,2066,,,
1637,NSW,,Lansdowne,820000,2016,6,2163,,,
1638,NSW,,Lansvale,700000,2016,6,2166,,,
1639,NSW,,Largs,417000,2016,6,2320,,,
1642,NSW,,Leightonfield,820000,2016,6,2163,,,
1645,NSW,,Leonay,589000,2016,6,2750,,,
1646,NSW,,Lethbridge Park,632000,2016,6,2770,,,
1647,NSW,,Leumeah,545000,2016,6,2560,,,
1649,NSW,,Liberty Grove,1006000,2016,6,2138,,,
1650,NSW,,Lilli Pilli,900000,2016,6,2229,,,
1653,NSW,,Lindfield,1600000,2016,6,2070,,,
1655,NSW,,Linns Hill,680000,2016,6,2570,,,
1656,NSW,,Lisarow,600000,2016,6,2250,,,
1657,NSW,,Little Bay,1100000,2016,6,2036,,,
1658,NSW,,Little Jilliby,480000,2016,6,2259,,,
1660,NSW,,Little Wobby,600000,2016,6,2256,,,
1661,NSW,,Liverpool,695000,2016,6,2170,,,
1662,NSW,,Llandilo,589000,2016,6,2747,,,
1663,NSW,,Lochinvar,417000,2016,6,2321,,,
1664,NSW,,Loftus,900000,2016,6,2232,,,
1665,NSW,,Londonderry,589000,2016,6,2753,,,
1666,NSW,,Long Jetty,480000,2016,6,2261,,,
1667,NSW,,Long Point,545000,2016,6,2564,,,
1670,NSW,,Lorn,417000,2016,6,2320,,,
1671,NSW,,Louth Park,417000,2016,6,2320,,,
1673,NSW,,Lower Macdonald,635000,2016,6,2775,,,
1674,NSW,,Lower Mangrove,600000,2016,6,2250,,,
1676,NSW,,Lugarno,773000,2016,6,2210,,,
1677,NSW,,Lurnea,695000,2016,6,2170,,,
1678,NSW,,Luskintyre,417000,2016,6,2321,,,
1681,NSW,,Macquarie Fields,545000,2016,6,2564,,,
1683,NSW,,Macquarie Links,545000,2016,6,2565,,,
1684,NSW,,Macquarie Park,1020000,2016,6,2113,,,
1688,NSW,,Magenta,480000,2016,6,2261,,,
1689,NSW,,Maianbar,900000,2016,6,2230,,,
1690,NSW,,Maitland,417000,2016,6,2320,,,
1691,NSW,,Maitland Bar,417000,2016,6,2850,,,
1692,NSW,,Maitland North,417000,2016,6,2320,,,
1693,NSW,,Maitland Vale,417000,2016,6,2320,,,
1694,NSW,,Malabar,1100000,2016,6,2036,,,
1696,NSW,,Manahan,820000,2016,6,2200,,,
1700,NSW,,Manly,1673000,2016,6,2095,,,
1701,NSW,,Manly Vale,1035000,2016,6,2093,,,
1702,NSW,,Mannering Park,480000,2016,6,2259,,,
1703,NSW,,Marayong,632000,2016,6,2148,,,
1704,NSW,,Mardi,480000,2016,6,2259,,,
1706,NSW,,Marlow,600000,2016,6,2775,,,
1708,NSW,,Maroota,1089000,2016,6,2756,,,
1709,NSW,,Maroubra,1100000,2016,6,2035,,,
1711,NSW,,Marrickville,985000,2016,6,2204,,,
1712,NSW,,Marsden Park,632000,2016,6,2765,,,
1713,NSW,,Marsfield,1020000,2016,6,2122,,,
1717,NSW,,Mascot,861000,2016,6,2020,,,
1718,NSW,,Matcham,600000,2016,6,2250,,,
1719,NSW,,Matraville,1100000,2016,6,2036,,,
1721,NSW,,Mayfield,578000,2016,6,2787,,,
1726,NSW,,Mcgraths Hill,635000,2016,6,2756,,,
1727,NSW,,McMahons Point,1050000,2016,6,2060,,,
1728,NSW,,Meadowbank,1020000,2016,6,2114,,,
1730,NSW,,Megalong,578000,2016,6,2785,,,
1732,NSW,,Melrose Park,1020000,2016,6,2114,,,
1733,NSW,,Melville,417000,2016,6,2320,,,
1734,NSW,,Menai,900000,2016,6,2234,,,
1735,NSW,,Menangle,680000,2016,6,2568,,,
1736,NSW,,Menangle Park,545000,2016,6,2563,,,
1739,NSW,,Merrylands,708000,2016,6,1855,,,
1740,NSW,,Merrylands,720000,2016,6,2160,,,
1741,NSW,,Merrylands West,708000,2016,6,2160,,,
1742,NSW,,Metford,417000,2016,6,2323,,,
1744,NSW,,Middle Cove,1486000,2016,6,2068,,,
